participant_id,condition,accuracy,button_response,clicks,coding,correct,expected,internal_node_id,keyboard_response,question_order,response,response_source,rt,stimulus,time_elapsed,trial_index,trial_type,triplet_id,error
81,masc lex 2,,,,,,,0.0-0.0,,,0,,61186,"<p><font size=""3"">DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive written stimuli. You will be asked to read a series of sentences and provide judgments about the social characteristics of the speakers of these sentences. <br><br>RISKS AND BENEFITS: There are no known risks, costs, or discomforts in this study and this judgment is based on a large body of experiments with the same or similar procedures with people of similar ages, sex, origins, etc.  We cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive written stimuli.<br><br>PAYMENTS: You will be paid at the posted rate. <br><br>SUBJECT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. <br><br> CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please continue on to the next page.</font></p>",61198,0,html-button-response,,
81,masc lex 2,,,,,,,0.0-1.0,,,0,,15336,"<p><font size='3'>In this experiment, you will read a series of sentences. Each sentence has been produced by a different speaker. After reading each sentence, you will be asked to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale. After providing your rating, you can proceed to the next trial by clicking 'Continue'. Some trials will have comprehension questions. To complete these, click on the button with the correct answer. <br><br>When you're ready to begin, click ‘Start’.</font></p>",76541,1,html-button-response,,
81,masc lex 2,,,"[{'time': 5892.9000000003725, 'location': 0.02701138873860589}, {'time': 8827.299999998882, 'location': 0.11301189264780848}]",,,non_masc,0.0-2.0,,,0.113011893,,,"['<p style=""font-weight:bold;"">At the beach, I took the loveliest picture of the sunset.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",86558,2,html-vas-response,7,
81,masc lex 2,incorrect,,,,0,,0.0-3.0,,,,,,What did the speaker photograph?<br><br>,96565,3,html-multi-response,,
81,masc lex 2,,,"[{'time': 3799.300000000745, 'location': 0.4990141543798109}]",,,masc,0.0-4.0,,,0.499014154,,7091,"['<p style=""font-weight:bold;"">I hear what you\'re saying, bro.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",103669,4,html-vas-response,23,
81,masc lex 2,,,"[{'time': 2373.7999999988824, 'location': 0.4890140957857175}]",,,neutral,0.0-5.0,,,0.489014096,,5024,"['<p style=""font-weight:bold;"">My office is fairly boring.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",108697,5,html-vas-response,16,
81,masc lex 2,,,"[{'time': 3279.60000000149, 'location': 0.013011306706875236}]",,,masc,0.0-6.0,,,0.013011307,,4713,"['<p style=""font-weight:bold;"">I\'m surprised how delicious that taco was.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",113414,6,html-vas-response,17,
81,masc lex 2,,,"[{'time': 5911.5, 'location': 0.01101129498805657}]",,,non_masc,0.0-7.0,,,0.011011295,,6872,"['<p style=""font-weight:bold;"">I see you got new lilac mugs.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",120294,7,html-vas-response,4,
81,masc lex 2,correct,0,,,0,,0.0-8.0,,,,button,5106,What type of dish is the speaker commenting on?<br><br>,125404,8,html-multi-response,,
81,masc lex 2,,,"[{'time': 4718.0999999996275, 'location': 0.4890140957857175}]",,,neutral,0.0-9.0,,,0.489014096,,5662,"['<p style=""font-weight:bold;"">I hear what you\'re saying, Sam.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",131074,9,html-vas-response,9,
81,masc lex 2,,,"[{'time': 3876.300000000745, 'location': 0.009011283269237906}]",,,non_masc,0.0-10.0,,,0.009011283,,4939,"['<p style=""font-weight:bold;"">I bought a periwinkle shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",136018,10,html-vas-response,8,
81,masc lex 2,correct,1,,,1,,0.0-11.0,,,,button,3105,What color shirt did the speaker purchase?<br><br>,139128,11,html-multi-response,,
81,masc lex 2,,,"[{'time': 8595.699999999255, 'location': 0.22501254890165373}]",,,neutral,0.0-12.0,,,0.225012549,,9707,"['<p style=""font-weight:bold;"">My sister really wanted to let you know that she will be late. </p><br><br>How masculine is the speaker of this sentence?<br><br>']",148842,12,html-vas-response,12,
81,masc lex 2,,,"[{'time': 2053.9000000003725, 'location': 0.04301148248915521}, {'time': 3124.5, 'location': 0.013011306706875236}]",,,neutral,0.0-13.0,,,0.013011307,,6301,"['<p style=""font-weight:bold;"">I\'m surprised how tasty that burger was.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",155150,13,html-vas-response,14,
81,masc lex 2,,,"[{'time': 3376.800000000745, 'location': 0.4890140957857175}]",,,non_masc,0.0-14.0,,,0.489014096,,5149,"['<p style=""font-weight:bold;"">Chase was so tired on Monday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",160306,14,html-vas-response,6,
81,masc lex 2,correct,2,,,2,,0.0-15.0,,,,button,1436,Who was tired?<br><br>,161747,15,html-multi-response,,
81,masc lex 2,,,"[{'time': 3545.4000000003725, 'location': 0.009011283269237906}]",,,non_masc,0.0-16.0,,,0.009011283,,4838,"['<p style=""font-weight:bold;"">Girl, you won\'t believe who I bumped into this week.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",166591,16,html-vas-response,2,
81,masc lex 2,correct,1,,,1,,0.0-17.0,,,,button,5962,True or False: The speaker expressed that they bumped into someone two weeks ago.<br><br>,172559,17,html-multi-response,,
81,masc lex 2,,,"[{'time': 3388, 'location': 0.007011271550419241}, {'time': 7001.799999998882, 'location': 0.13901204499245112}]",,,masc,0.0-18.0,,,0.139012045,,8782,"['<p style=""font-weight:bold;"">I think that article was, um, well-researched.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",181346,18,html-vas-response,24,
81,masc lex 2,,,"[{'time': 3597.7999999988824, 'location': 0.16101217389945643}]",,,neutral,0.0-19.0,,,0.161012174,,5110,"['<p style=""font-weight:bold;"">I can\'t stop laughing -- that was really funny.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",186464,19,html-vas-response,10,
81,masc lex 2,,,"[{'time': 4755.300000000745, 'location': 0.18101229108764308}, {'time': 8261.400000000373, 'location': 0.0030112481127819108}]",,,non_masc,0.0-20.0,,,0.003011248,,9120,"['<p style=""font-weight:bold;"">Without a map, we are totally lost.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",195591,20,html-vas-response,5,
81,masc lex 2,correct,1,,,1,,0.0-21.0,,,,button,2817,True or False: The speaker believes they will be lost without a GPS.<br><br>,198410,21,html-multi-response,,
81,masc lex 2,,,"[{'time': 3261.4000000003725, 'location': 0.5150142481303601}]",,,masc,0.0-22.0,,,0.515014248,,4686,"['<p style=""font-weight:bold;"">Your presentation sounded good.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",203104,22,html-vas-response,18,
81,masc lex 2,,,"[{'time': 6502.200000001118, 'location': 0.4870140840668988}, {'time': 8587.800000000745, 'location': 0.22301253718283504}]",,,neutral,0.0-23.0,,,0.223012537,,9196,"['<p style=""font-weight:bold;"">Some people think that show was very entertaining.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",212305,23,html-vas-response,15,
81,masc lex 2,,,"[{'time': 2297.4000000003725, 'location': 0.4990141543798109}]",,,masc,0.0-24.0,,,0.499014154,,6951,"['<p style=""font-weight:bold;"">I feel sorry for the dumb thing.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",219265,24,html-vas-response,22,
81,masc lex 2,,,"[{'time': 2578.800000000745, 'location': 0.001011236393963246}]",,,non_masc,0.0-25.0,,,0.001011236,,3807,"['<p style=""font-weight:bold;"">When is lunch? I\'m literally starving.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",223079,25,html-vas-response,3,
81,masc lex 2,correct,1,,,1,,0.0-26.0,,,,button,3422,What meal is the speaker asking about?<br><br>,226505,26,html-multi-response,,
81,masc lex 2,,,"[{'time': 3611, 'location': 0.18101229108764308}]",,,non_masc,0.0-27.0,,,0.181012291,,6872,"['<p style=""font-weight:bold;"">Can I take a peek at your answer? </p><br><br>How masculine is the speaker of this sentence?<br><br>']",233384,27,html-vas-response,1,
81,masc lex 2,correct,1,,,1,,0.0-28.0,,,,button,3083,What did the speaker ask to see?<br><br>,236470,28,html-multi-response,,
81,masc lex 2,,,"[{'time': 2537.7000000011176, 'location': 0.4990141543798109}]",,,neutral,0.0-29.0,,,0.499014154,,5584,"['<p style=""font-weight:bold;"">I bought a new shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",242062,29,html-vas-response,13,
81,masc lex 2,,,"[{'time': 4951.200000001118, 'location': 0.2270125606204724}]",,,masc,0.0-30.0,,,0.227012561,,6055,"['<p style=""font-weight:bold;"">My bad, I didn\'t see you there.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",248126,30,html-vas-response,21,
81,masc lex 2,,,"[{'time': 3914.300000000745, 'location': 0.21901251374519773}]",,,masc,0.0-31.0,,,0.219012514,,4907,"['<p style=""font-weight:bold;"">That\'s a goofy thing to say.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",253039,31,html-vas-response,20,
81,masc lex 2,,,"[{'time': 2380.5999999996275, 'location': 0.23301259577692837}]",,,masc,0.0-32.0,,,0.233012596,,5940,"['<p style=""font-weight:bold;"">The party last night was really sick.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",258984,32,html-vas-response,19,
81,masc lex 2,,,"[{'time': 2990, 'location': 0.4770140254728055}, {'time': 7548.799999998882, 'location': 0.21301247858874173}]",,,neutral,0.0-33.0,,,0.213012479,,8602,"['<p style=""font-weight:bold;"">My workout yesterday had me feeling exhausted.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",267589,33,html-vas-response,11,
81,masc lex 2,,,,,,,0.0-34.0,,,0,,12613,"<p><font size='3'>You have completed the experimental trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",280204,34,html-button-response,,
81,masc lex 2,,,"[{'time': 4778.299999998882, 'location': 0.4510138731281629}, {'time': 5502, 'location': 0.4870140840668988}, {'time': 7660.0999999996275, 'location': 0.9950170606468396}]",POSITIVE,,,0.0-35.0-0.0,,,0.995017061,,9266,A father’s major responsibility is to provide financially for his children.<br><br>,289480,35,html-vas-response,,
81,masc lex 2,,,"[{'time': 7796.300000000745, 'location': 0.9770169551774718}, {'time': 8906.200000001118, 'location': 0.9890170254903836}]",NEGATIVE,,,0.0-35.0-0.1,,,0.989017025,,,People can be both aggressive and nurturing regardless of sex.<br><br>,299491,36,html-vas-response,,
81,masc lex 2,,,"[{'time': 3305.199999999255, 'location': 0.987017013771565}]",NEGATIVE,,,0.0-35.0-0.2,,,0.987017014,,,Tasks around the house should not be assigned by sex.<br><br>,309495,37,html-vas-response,,
81,masc lex 2,,,"[{'time': 5420, 'location': 0.9930170489280212}]",POSITIVE,,,0.0-35.0-0.3,,,0.993017049,,7201,Mothers should work only if necessary.<br><br>,316703,38,html-vas-response,,
81,masc lex 2,,,"[{'time': 6797.5999999996275, 'location': 0.01101129498805657}]",NEGATIVE,,,0.0-35.0-0.4,,,0.011011295,,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,326710,39,html-vas-response,,
81,masc lex 2,,,"[{'time': 8020.699999999255, 'location': 0.6790152090734907}, {'time': 9171, 'location': 0.5230142950056348}]",NEGATIVE,,,0.0-35.0-0.5,,,0.00501126,,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,336717,40,html-vas-response,,
81,masc lex 2,,,"[{'time': 6386.700000001118, 'location': 0.005011259831600575}]",POSITIVE,,,0.0-35.0-0.6,,,0.00501126,,7403,Mothers should make most decisions about how children are brought up.<br><br>,344124,41,html-vas-response,,
81,masc lex 2,,,"[{'time': 4526.9000000003725, 'location': 0.4950141309421735}]",POSITIVE,,,0.0-35.0-0.7,,,0.495014131,,5914,"For many important jobs, it is better to choose men instead of women.<br><br>",350046,42,html-vas-response,,
81,masc lex 2,,,"[{'time': 4547.300000000745, 'location': 0.4950141309421735}, {'time': 9672.5, 'location': 0.005011259831600575}]",NEGATIVE,,,0.0-35.0-0.8,,,0.00501126,,,People should be treated the same regardless of their sex.<br><br>,360051,43,html-vas-response,,
81,masc lex 2,,,"[{'time': 3406.9000000003725, 'location': 0.9790169668962904}, {'time': 4595.9000000003725, 'location': 0.9930170489280212}]",POSITIVE,,,0.0-35.0-0.9,,,0.993017049,,5777,Only some types of work are appropriate for both men and women.<br><br>,365835,44,html-vas-response,,
81,masc lex 2,,,"[{'time': 2655.2000000011176, 'location': 0.9890170254903836}]",POSITIVE,,,0.0-35.0-0.10,,,0.989017025,,4175,Some types of work are just not appropriate for women.<br><br>,370017,45,html-vas-response,,
81,masc lex 2,,,"[{'time': 3543.800000000745, 'location': 0.987017013771565}]",POSITIVE,,,0.0-35.0-0.11,,,0.987017014,,,Girls should be protected and watched over more than boys.<br><br>,380024,46,html-vas-response,,
81,masc lex 2,,,"[{'time': 2307.10000000149, 'location': 0.5010141660986295}]",POSITIVE,,,0.0-35.0-0.12,,,0.501014166,,4804,Men are more sexual than women.<br><br>,384831,47,html-vas-response,,
